frame,landmark_id,x,y,z,visibility
1,10,0.41444137692451477,0.20496191084384918,-1.050452709197998,0.9974873661994934
1,11,0.6859843730926514,0.2639020085334778,-0.28290697932243347,0.9997528791427612
1,12,0.24355290830135345,0.27142301201820374,-0.39597761631011963,0.9996640682220459
1,13,0.7992584109306335,0.3885688781738281,-0.6029123663902283,0.9782501459121704
1,14,0.13217639923095703,0.3935571610927582,-0.8213784098625183,0.9523100256919861
1,15,0.5764141082763672,0.42509302496910095,-1.430541753768921,0.9349095225334167
1,16,0.3881185054779053,0.4466177225112915,-1.5813517570495605,0.9192873239517212
1,17,0.5249316096305847,0.4593619406223297,-1.6253025531768799,0.9259421229362488
1,18,0.45024821162223816,0.4715975224971771,-1.7944793701171875,0.901508092880249
1,19,0.4850390553474426,0.45035725831985474,-1.665834665298462,0.9286553263664246
1,20,0.4891744554042816,0.45730480551719666,-1.7961353063583374,0.9007588624954224
1,21,0.4929397702217102,0.4400349259376526,-1.4577381610870361,0.897356390953064
1,22,0.4755234718322754,0.4477287828922272,-1.595715880393982,0.8627293109893799
1,23,0.627341628074646,0.47614750266075134,0.034060195088386536,0.9996639490127563
1,24,0.34980571269989014,0.4862852990627289,-0.03515127673745155,0.999672532081604
1,25,0.6997838616371155,0.47401756048202515,-1.7837644815444946,0.9832717180252075
1,26,0.36061179637908936,0.510003387928009,-1.7838897705078125,0.9761521220207214
1,27,0.7335042357444763,0.7541047930717468,-1.6127560138702393,0.9765278100967407
1,28,0.41207221150398254,0.7872330546379089,-1.7408404350280762,0.9877755045890808
1,29,0.7114731669425964,0.7800247669219971,-1.6280007362365723,0.898219883441925
1,30,0.4429098069667816,0.816535234451294,-1.7619154453277588,0.9337005615234375
1,31,0.7346278429031372,0.8588826656341553,-2.3682708740234375,0.9697168469429016
1,32,0.3513701260089874,0.9054604768753052,-2.5177533626556396,0.9778560996055603
2,0,0.45002588629722595,0.1876179575920105,-1.1340099573135376,0.9970750212669373
2,1,0.4808592200279236,0.16901041567325592,-1.0471806526184082,0.9915796518325806
2,2,0.5011186003684998,0.16918987035751343,-1.047957420349121,0.9904305934906006
2,3,0.5200786590576172,0.16939403116703033,-1.047858476638794,0.991744339466095
2,4,0.41890856623649597,0.16886430978775024,-1.0600166320800781,0.9946630597114563
2,5,0.40174394845962524,0.16910524666309357,-1.0613266229629517,0.9961778521537781
2,6,0.38331907987594604,0.16962677240371704,-1.0621633529663086,0.9966288208961487
2,7,0.5384791493415833,0.17517125606536865,-0.5518597364425659,0.9945995807647705
2,8,0.3612636625766754,0.17634031176567078,-0.6097590923309326,0.9923700094223022
2,9,0.4856720566749573,0.20340009033679962,-0.9374088644981384,0.9969021677970886
2,10,0.4147358238697052,0.20545364916324615,-0.9620348215103149,0.9971312880516052
2,11,0.686015784740448,0.26388537883758545,-0.26469993591308594,0.9997565746307373
2,12,0.24364349246025085,0.2712443768978119,-0.36303964257240295,0.9996490478515625
2,13,0.799656867980957,0.38860732316970825,-0.5282134413719177,0.9760993123054504
2,14,0.13217364251613617,0.39335259795188904,-0.7672376036643982,0.9428808093070984
2,15,0.5737650990486145,0.4240306317806244,-1.2075148820877075,0.9276240468025208
2,16,0.38887932896614075,0.44723179936408997,-1.4094738960266113,0.893514096736908
2,17,0.5198478102684021,0.4593643248081207,-1.3706676959991455,0.9185495972633362
2,18,0.4524310827255249,0.47166675329208374,-1.5895259380340576,0.8752316236495972
2,19,0.47984442114830017,0.4503566324710846,-1.3937422037124634,0.9214311242103577
2,20,0.49024394154548645,0.4571765661239624,-1.5773837566375732,0.8740529417991638
2,21,0.4880905747413635,0.44002264738082886,-1.2230738401412964,0.8877285718917847
2,22,0.4764023721218109,0.4475991725921631,-1.4155491590499878,0.8323143124580383
2,23,0.6273418068885803,0.4760322868824005,0.03722396865487099,0.9996687769889832
2,24,0.3499828279018402,0.4870636463165283,-0.03835223242640495,0.9996724128723145
2,25,0.6957343816757202,0.4728091061115265,-1.6248012781143188,0.9819937348365784
2,26,0.3598836660385132,0.5147395730018616,-1.6739126443862915,0.9756457209587097
2,27,0.7299649715423584,0.7453088164329529,-1.4622771739959717,0.9757423400878906
2,28,0.41171982884407043,0.7871410846710205,-1.6405224800109863,0.9878270626068115
2,29,0.7070192694664001,0.7737199664115906,-1.4749583005905151,0.8973740339279175
2,30,0.44282904267311096,0.8164893388748169,-1.6578096151351929,0.933792233467102
2,31,0.7335531711578369,0.8449747562408447,-2.150705099105835,0.9688509106636047
2,32,0.3512967824935913,0.9054260849952698,-2.3438923358917236,0.9778647422790527
3,0,0.45167410373687744,0.18828411400318146,-1.0191203355789185,0.9969329833984375
3,1,0.48207464814186096,0.16952744126319885,-0.9304267168045044,0.991127073764801
3,2,0.5016964077949524,0.16959500312805176,-0.9311839938163757,0.9900194406509399
3,3,0.5207516551017761,0.16971594095230103,-0.9310976266860962,0.9914194941520691
3,4,0.4196944534778595,0.16908356547355652,-0.9501929879188538,0.9942805171012878
3,5,0.40215587615966797,0.16927705705165863,-0.9514526128768921,0.9958851933479309
3,6,0.38402628898620605,0.16975216567516327,-0.9522470235824585,0.9963307976722717
3,7,0.5384407043457031,0.17532704770565033,-0.4388161599636078,0.9944431185722351
3,8,0.3612649738788605,0.17647407948970795,-0.5264809727668762,0.9917796850204468
3,9,0.4867056906223297,0.20394262671470642,-0.8242335915565491,0.9966857433319092
3,10,0.4150700867176056,0.20594047009944916,-0.8576753735542297,0.9968681335449219
3,11,0.6856943368911743,0.2632341980934143,-0.15898562967777252,0.9997598528862
3,12,0.24311310052871704,0.27119553089141846,-0.3131466805934906,0.9996351003646851
3,13,0.7998945116996765,0.3863602876663208,-0.41352739930152893,0.9739416241645813
3,14,0.1320326179265976,0.3933302164077759,-0.7266992926597595,0.9344503283500671
3,15,0.5738770365715027,0.42120620608329773,-1.1268194913864136,0.9240590929985046
3,16,0.3866412341594696,0.44737106561660767,-1.3424251079559326,0.8706228733062744
3,17,0.5201131701469421,0.45788130164146423,-1.2918741703033447,0.915262758731842
3,18,0.4512382447719574,0.47144126892089844,-1.5159361362457275,0.8530732989311218
3,19,0.48040303587913513,0.4491834044456482,-1.3171242475509644,0.918316125869751
3,20,0.4861468970775604,0.45643091201782227,-1.5034492015838623,0.8512194752693176
3,21,0.48945119976997375,0.43895918130874634,-1.1450954675674438,0.8836988210678101
3,22,0.47196564078330994,0.4475272595882416,-1.3473451137542725,0.8065962195396423
3,23,0.6272444128990173,0.4760664105415344,0.05051707848906517,0.9996742010116577
3,24,0.3510356843471527,0.48818302154541016,-0.05172281712293625,0.9996713995933533
3,25,0.6899054646492004,0.4610976576805115,-1.5938162803649902,0.9812434911727905
3,26,0.3607919216156006,0.5152307748794556,-1.5664317607879639,0.9754893779754639
3,27,0.7285734415054321,0.7302268147468567,-1.450170874595642,0.9751783013343811
3,28,0.4104246199131012,0.7874699234962463,-1.4820305109024048,0.9879266619682312
3,29,0.7068099975585938,0.7560872435569763,-1.4639480113983154,0.8963537216186523
3,30,0.4424685537815094,0.8165448307991028,-1.4921292066574097,0.9332603812217712
3,31,0.7407789826393127,0.8338845372200012,-2.111379623413086,0.9681822061538696
3,32,0.3504335880279541,0.9050931930541992,-2.136831283569336,0.9776952266693115
4,0,0.4553273022174835,0.18842831254005432,-0.9876602292060852,0.9968010783195496
4,1,0.484068363904953,0.16982220113277435,-0.8962796926498413,0.990725576877594
4,2,0.5038164854049683,0.16976934671401978,-0.8970011472702026,0.9895724058151245
4,3,0.5229601263999939,0.1698550432920456,-0.8968658447265625,0.9910258650779724
4,4,0.42281675338745117,0.16933104395866394,-0.9167137742042542,0.9940163493156433
4,5,0.40345513820648193,0.1693871021270752,-0.9180008769035339,0.9956931471824646
4,6,0.3858860731124878,0.1697920858860016,-0.9187822341918945,0.9961564540863037
4,7,0.540047287940979,0.17540735006332397,-0.3973945677280426,0.9941896200180054
4,8,0.3614214360713959,0.17647098004817963,-0.48968836665153503,0.9914522767066956
4,9,0.49099376797676086,0.20400752127170563,-0.7911450862884521,0.996475875377655
4,10,0.41849005222320557,0.20603735744953156,-0.825750470161438,0.9966866970062256
4,11,0.6859126091003418,0.26301300525665283,-0.11583217978477478,0.9997575283050537
4,12,0.2442931830883026,0.2707153260707855,-0.2964152693748474,0.9996370077133179
4,13,0.8036835789680481,0.385153204202652,-0.4038369953632355,0.9712948799133301
4,14,0.1337735652923584,0.393222451210022,-0.738922655582428,0.9297575354576111
4,15,0.5740179419517517,0.41757091879844666,-1.1565848588943481,0.9195473194122314
4,16,0.3920993208885193,0.447056382894516,-1.3827513456344604,0.8631353974342346
4,17,0.5203672051429749,0.45553189516067505,-1.3254417181015015,0.9117487668991089
4,18,0.45780450105667114,0.468858540058136,-1.5645331144332886,0.8465256094932556
4,19,0.4805775582790375,0.4472818672657013,-1.3532766103744507,0.9149608612060547
4,20,0.48867228627204895,0.45531973242759705,-1.5508960485458374,0.8441619873046875
4,21,0.48971888422966003,0.43743565678596497,-1.1768652200698853,0.8795380592346191
4,22,0.47466444969177246,0.44732022285461426,-1.3876292705535889,0.7976728081703186
4,23,0.6271470785140991,0.4762171506881714,0.05864451080560684,0.9996793866157532
4,24,0.3533889055252075,0.4890086352825165,-0.05997251346707344,0.9996749758720398
4,25,0.6897572875022888,0.45039570331573486,-1.6413875818252563,0.9802603125572205
4,26,0.36175787448883057,0.5142437219619751,-1.58704674243927,0.9748081564903259
4,27,0.7281140089035034,0.7190523147583008,-1.470634937286377,0.9740395545959473
4,28,0.41027846932411194,0.7881860733032227,-1.5195415019989014,0.9878965020179749
4,29,0.7068465948104858,0.7462653517723083,-1.4803032875061035,0.8940772414207458
4,30,0.43925899267196655,0.8172168135643005,-1.532297968864441,0.9325727224349976
4,31,0.7421280145645142,0.8252149224281311,-2.1956610679626465,0.9672014117240906
4,32,0.350472629070282,0.9049827456474304,-2.1917717456817627,0.9774568676948547
5,0,0.45784732699394226,0.18835555016994476,-1.0289324522018433,0.9966196417808533
5,1,0.4868873655796051,0.1697845607995987,-0.9304900169372559,0.9901865720748901
5,2,0.5063279867172241,0.16969653964042664,-0.9312075972557068,0.9890017509460449
5,3,0.5258108973503113,0.16976331174373627,-0.9310639500617981,0.9904976487159729
5,4,0.42521581053733826,0.16930828988552094,-0.954703688621521,0.9936830401420593
5,5,0.4055071771144867,0.16937679052352905,-0.9559977054595947,0.9954681992530823
5,6,0.38859686255455017,0.1697804033756256,-0.956784188747406,0.9959425330162048
5,7,0.5416783094406128,0.17531751096248627,-0.40589791536331177,0.9938309788703918
5,8,0.3627023994922638,0.17646677792072296,-0.5154865980148315,0.9910004734992981
5,9,0.493927001953125,0.2039908468723297,-0.8242261409759521,0.9962597489356995
5,10,0.4202648103237152,0.20602810382843018,-0.8633630275726318,0.9965094923973083
5,11,0.6859472393989563,0.26260465383529663,-0.09191420674324036,0.9997512102127075
5,12,0.24586951732635498,0.27069273591041565,-0.3238508999347687,0.9996384382247925
5,13,0.8067519068717957,0.38357633352279663,-0.3933769762516022,0.9669308066368103
5,14,0.13385730981826782,0.3930280804634094,-0.7830497026443481,0.9275975823402405
5,15,0.5752873420715332,0.41259291768074036,-1.1974955797195435,0.9129797220230103
5,16,0.3924124538898468,0.4464390277862549,-1.3974618911743164,0.857913613319397
5,17,0.5225728154182434,0.45047783851623535,-1.3722343444824219,0.9069958925247192
5,18,0.4579518735408783,0.4685339033603668,-1.592930555343628,0.8418619632720947
5,19,0.4807456433773041,0.4425233006477356,-1.402618408203125,0.9104765057563782
5,20,0.4894232749938965,0.45468610525131226,-1.6035670042037964,0.8388881683349609
5,21,0.4900002181529999,0.43254315853118896,-1.220299243927002,0.874121904373169
5,22,0.47526785731315613,0.44567129015922546,-1.420604944229126,0.7900476455688477
5,23,0.6266781687736511,0.4762122631072998,0.0745176374912262,0.9996877908706665
5,24,0.35393717885017395,0.4890073537826538,-0.07598844170570374,0.9996818900108337
5,25,0.687329888343811,0.44239309430122375,-1.7519640922546387,0.9803069233894348
5,26,0.36294519901275635,0.5198410749435425,-1.5786327123641968,0.9746120572090149
5,27,0.723052978515625,0.7048587799072266,-1.6442850828170776,0.974204421043396
5,28,0.41001182794570923,0.7884160280227661,-1.4453015327453613,0.9880625605583191
5,29,0.7027056813240051,0.7365220785140991,-1.6620278358459473,0.8953339457511902
5,30,0.43742606043815613,0.8173787593841553,-1.4526681900024414,0.9319365620613098
5,31,0.7467767000198364,0.8077262043952942,-2.3399527072906494,0.9676113128662109
5,32,0.35031425952911377,0.904959499835968,-2.1247637271881104,0.9774097800254822
6,0,0.4595949947834015,0.1882309466600418,-0.9116621613502502,0.9966428875923157
6,1,0.48881301283836365,0.16969719529151917,-0.8182939291000366,0.9902225732803345
6,2,0.5077672600746155,0.16960366070270538,-0.8190147280693054,0.9891011714935303
6,3,0.527539074420929,0.16967818140983582,-0.8188558220863342,0.9905705451965332
6,4,0.42786553502082825,0.16921161115169525,-0.8396396636962891,0.9937192797660828
6,5,0.40780216455459595,0.1693239063024521,-0.8409093022346497,0.9955073595046997
6,6,0.3914439082145691,0.16973185539245605,-0.8416538834571838,0.9959723353385925
6,7,0.5426777601242065,0.17525888979434967,-0.3248653709888458,0.9938425421714783
6,8,0.363675981760025,0.17644177377223969,-0.4203096628189087,0.9910866618156433
6,9,0.4956198036670685,0.2039530873298645,-0.7190470099449158,0.9962761402130127
6,10,0.42125943303108215,0.20601283013820648,-0.7546042203903198,0.9965324997901917
6,11,0.686211884021759,0.2626199424266815,-0.0366537906229496,0.9997572898864746
6,12,0.2462792992591858,0.2706117331981659,-0.2619895040988922,0.9996547102928162
6,13,0.8087009787559509,0.3823818862438202,-0.30782291293144226,0.9619628190994263
6,14,0.13425004482269287,0.3930346965789795,-0.671803891658783,0.9252322912216187
6,15,0.5756449699401855,0.4112476110458374,-1.0774219036102295,0.9101558327674866
6,16,0.39478036761283875,0.4434574544429779,-1.2662321329116821,0.8596599102020264
6,17,0.5243053436279297,0.4494035840034485,-1.2472492456436157,0.9058501720428467
6,18,0.45834702253341675,0.46695441007614136,-1.4426699876785278,0.8451226353645325
6,19,0.4809907078742981,0.44040241837501526,-1.276895523071289,0.9095286726951599
6,20,0.49067452549934387,0.4535863399505615,-1.43576180934906,0.8420943021774292
6,21,0.49012282490730286,0.43007510900497437,-1.0993773937225342,0.8729116320610046
6,22,0.47699570655822754,0.4431767165660858,-1.2734087705612183,0.79253089427948
6,23,0.6266728043556213,0.47867363691329956,0.07803173363208771,0.9997002482414246
6,24,0.3544524013996124,0.4911116361618042,-0.07948702573776245,0.999694287776947
6,25,0.6849517226219177,0.44036775827407837,-1.6546833515167236,0.9795264005661011
6,26,0.36835911870002747,0.5275207757949829,-1.4344881772994995,0.9742032885551453
6,27,0.7155188322067261,0.6993237137794495,-1.5494352579116821,0.9737110733985901
6,28,0.40994372963905334,0.7884532809257507,-1.2903424501419067,0.9879562258720398
6,29,0.6935124397277832,0.7273816466331482,-1.5643258094787598,0.895849883556366
6,30,0.4350479543209076,0.8177176713943481,-1.293690800666809,0.929275393486023
6,31,0.7465914487838745,0.7949963808059692,-2.165992021560669,0.9677838683128357
6,32,0.35069525241851807,0.9044784903526306,-1.9095664024353027,0.977088451385498
7,0,0.4652625024318695,0.18815501034259796,-0.7165327668190002,0.9968361854553223
7,1,0.49335169792175293,0.16969051957130432,-0.6223002672195435,0.9907902479171753
7,2,0.5128996968269348,0.1695956587791443,-0.6229908466339111,0.9897657632827759
7,3,0.5321168899536133,0.16966770589351654,-0.6228739023208618,0.9911558628082275
7,4,0.43397268652915955,0.16921517252922058,-0.6429771780967712,0.9940741658210754
7,5,0.41356784105300903,0.1693236529827118,-0.6441922783851624,0.9957566261291504
7,6,0.39693382382392883,0.1697203665971756,-0.6448727250099182,0.9961838126182556
7,7,0.5468630790710449,0.17523455619812012,-0.152883842587471,0.994217574596405
7,8,0.3668573498725891,0.17636799812316895,-0.24644941091537476,0.9915505647659302
7,9,0.5012862086296082,0.20394885540008545,-0.5353950262069702,0.9964884519577026
7,10,0.42718037962913513,0.2059132307767868,-0.5705246329307556,0.9967158436775208
7,11,0.6876165270805359,0.26270124316215515,0.08236199617385864,0.9997714161872864
7,12,0.24723179638385773,0.2708513140678406,-0.11228394508361816,0.9996733069419861
7,13,0.8145509958267212,0.379942387342453,-0.13921238481998444,0.9597502946853638
7,14,0.13440367579460144,0.39297986030578613,-0.5359851121902466,0.9217599630355835
7,15,0.5775808691978455,0.4093782305717468,-0.8101784586906433,0.9118033647537231
7,16,0.39460131525993347,0.44435834884643555,-1.1290748119354248,0.8574950098991394
7,17,0.5266985297203064,0.447000116109848,-0.9612597823143005,0.9082869291305542
7,18,0.4584393799304962,0.46671319007873535,-1.2944186925888062,0.8445721864700317
7,19,0.48115912079811096,0.43841564655303955,-0.9852899312973022,0.9119523763656616
7,20,0.4906814992427826,0.4538991153240204,-1.2833620309829712,0.84122633934021
7,21,0.49039602279663086,0.42890840768814087,-0.8267971277236938,0.8762022852897644
7,22,0.4769463539123535,0.4434296488761902,-1.1339795589447021,0.790937066078186
7,23,0.6288160085678101,0.4801620543003082,0.07550445944070816,0.9997166991233826
7,24,0.35879284143447876,0.49292731285095215,-0.07692180573940277,0.9997092485427856
7,25,0.682523250579834,0.43435829877853394,-1.6148046255111694,0.9792056679725647
7,26,0.36819276213645935,0.530379056930542,-1.3979781866073608,0.9741398096084595
7,27,0.7127628922462463,0.6926526427268982,-1.5460095405578613,0.9739522337913513
7,28,0.41050437092781067,0.7898571491241455,-1.2651031017303467,0.9881134033203125
7,29,0.6924999356269836,0.7119482755661011,-1.5630180835723877,0.8978462219238281
7,30,0.43597471714019775,0.8185769319534302,-1.2681140899658203,0.9288115501403809
7,31,0.7405323386192322,0.7858167886734009,-2.1482245922088623,0.9685878157615662
7,32,0.3502492904663086,0.9044908285140991,-1.850939154624939,0.9772945046424866
8,0,0.4681018590927124,0.18812212347984314,-0.7102055549621582,0.9970596432685852
8,1,0.4963986277580261,0.16968338191509247,-0.6253888607025146,0.9914340972900391
8,2,0.5165157914161682,0.16959193348884583,-0.6260929107666016,0.990496814250946
8,3,0.5357610583305359,0.16965943574905396,-0.625991702079773,0.9917996525764465
8,4,0.4372873902320862,0.16921977698802948,-0.6433443427085876,0.9944825172424316
8,5,0.41656139492988586,0.16932429373264313,-0.644566535949707,0.9960404634475708
8,6,0.39991995692253113,0.16970081627368927,-0.6452592611312866,0.9964348077774048
8,7,0.549816906452179,0.17517539858818054,-0.1808689683675766,0.9946192502975464
8,8,0.36871421337127686,0.1762368232011795,-0.26173830032348633,0.9920915961265564
8,9,0.504511833190918,0.20394998788833618,-0.5365568399429321,0.9967052340507507
8,10,0.42998844385147095,0.20584364235401154,-0.5680633783340454,0.9969068169593811
8,11,0.6890131235122681,0.262706458568573,0.051065780222415924,0.9997859597206116
8,12,0.24911247193813324,0.2708541452884674,-0.11397354304790497,0.9996939301490784
8,13,0.8182527422904968,0.3786715567111969,-0.14341072738170624,0.9559001326560974
8,14,0.13448278605937958,0.3929745554924011,-0.48284825682640076,0.9174966812133789
8,15,0.577556848526001,0.4089384377002716,-0.7493341565132141,0.9098247289657593
8,16,0.3971697986125946,0.44360804557800293,-0.9881947040557861,0.8520945310592651
8,17,0.5267271399497986,0.44588491320610046,-0.8875982761383057,0.9074404239654541
8,18,0.459932416677475,0.4661424458026886,-1.1330448389053345,0.8404023051261902
8,19,0.4812178909778595,0.43706637620925903,-0.9067578911781311,0.9111034274101257
8,20,0.4918895959854126,0.45351120829582214,-1.121175765991211,0.8365314602851868
8,21,0.4903314709663391,0.4281703233718872,-0.7616186738014221,0.8751735687255859
8,22,0.4775831699371338,0.44305330514907837,-0.9904544949531555,0.7848978638648987
8,23,0.630872905254364,0.48183324933052063,0.07495374232530594,0.9997323155403137
8,24,0.3617376387119293,0.4948085844516754,-0.07645578682422638,0.9997241497039795
8,25,0.6820340752601624,0.4295508563518524,-1.4715756177902222,0.9785281419754028
8,26,0.3694922626018524,0.5310812592506409,-1.2426615953445435,0.9739458560943604
8,27,0.7130672931671143,0.684994101524353,-1.4669681787490845,0.9742675423622131
8,28,0.4118582010269165,0.791416585445404,-1.1415051221847534,0.988255500793457
8,29,0.6929079294204712,0.7080317735671997,-1.4902859926223755,0.900229275226593
8,30,0.4359472692012787,0.8199241161346436,-1.1463065147399902,0.9287236928939819
8,31,0.7400150299072266,0.7757508754730225,-2.02929425239563,0.9694048762321472
8,32,0.34946319460868835,0.9041755795478821,-1.682642936706543,0.9774664640426636
9,0,0.46991729736328125,0.1882796287536621,-0.7268455028533936,0.9972463250160217
9,1,0.4982554018497467,0.16996757686138153,-0.6396905779838562,0.9919763207435608
9,2,0.5184412598609924,0.16985298693180084,-0.6404021382331848,0.9911207556724548
9,3,0.5378676652908325,0.16987131536006927,-0.6402902007102966,0.9923511147499084
9,4,0.4400782287120819,0.16955390572547913,-0.657095193862915,0.9948150515556335
9,5,0.4194118082523346,0.16952557861804962,-0.6583181023597717,0.9962707757949829
9,6,0.402450293302536,0.16973870992660522,-0.6589746475219727,0.9966360330581665
9,7,0.5515555143356323,0.17521822452545166,-0.18767869472503662,0.9949593544006348
9,8,0.3702302575111389,0.17615677416324615,-0.2663262188434601,0.9924817085266113
9,9,0.5061065554618835,0.2040715515613556,-0.5501533150672913,0.9968858361244202
9,10,0.4315541982650757,0.2058463990688324,-0.5811159014701843,0.9970570802688599
9,11,0.690443754196167,0.262684166431427,0.044363562017679214,0.9997996091842651
9,12,0.2491198182106018,0.2708685100078583,-0.10508938133716583,0.9997114539146423
9,13,0.823638379573822,0.3787699341773987,-0.16158802807331085,0.9521810412406921
9,14,0.13463129103183746,0.39301547408103943,-0.4849778711795807,0.909393310546875
9,15,0.5796377658843994,0.4077286422252655,-0.786308765411377,0.9080600142478943
9,16,0.3893953561782837,0.4453872740268707,-1.041271686553955,0.8433281779289246
9,17,0.527611255645752,0.4438520669937134,-0.9291996359825134,0.9064173102378845
9,18,0.45926955342292786,0.4666629731655121,-1.1942955255508423,0.8337704539299011
9,19,0.48141545057296753,0.4344325363636017,-0.947023332118988,0.9100853204727173
9,20,0.490966796875,0.45359134674072266,-1.1868804693222046,0.8295251727104187
9,21,0.4906068444252014,0.4257395565509796,-0.7983598113059998,0.873629629611969
9,22,0.4721928834915161,0.4433363080024719,-1.0467767715454102,0.7761901021003723
9,23,0.6321365833282471,0.48255041241645813,0.07207267731428146,0.9997431635856628
9,24,0.3625201880931854,0.4953233599662781,-0.07371700555086136,0.999732494354248
9,25,0.6803845167160034,0.4204780161380768,-1.5434740781784058,0.9770500659942627
9,26,0.367518812417984,0.5330606698989868,-1.273119330406189,0.9713926911354065
9,27,0.7120002508163452,0.6724873781204224,-1.5593764781951904,0.9735952615737915
9,28,0.41130971908569336,0.7910915613174438,-1.1351587772369385,0.9875958561897278
9,29,0.6895212531089783,0.7009608149528503,-1.592543601989746,0.9004473090171814
9,30,0.435935914516449,0.819433867931366,-1.1381678581237793,0.9255088567733765
9,31,0.7363983392715454,0.763588011264801,-2.0416502952575684,0.969245433807373
9,32,0.34894701838493347,0.9036667943000793,-1.6933574676513672,0.976158082485199
10,0,0.47093430161476135,0.1883801370859146,-0.7197121977806091,0.9973745346069336
10,1,0.4993031919002533,0.17012792825698853,-0.6326798796653748,0.9923596978187561
10,2,0.519727349281311,0.1699756532907486,-0.6334191560745239,0.9915880560874939
10,3,0.5391565561294556,0.16994261741638184,-0.6333417892456055,0.9927701950073242
10,4,0.44136887788772583,0.16979479789733887,-0.6504389047622681,0.9950242042541504
10,5,0.42064139246940613,0.1696866750717163,-0.6516565680503845,0.996410071849823
10,6,0.40372613072395325,0.16977562010288239,-0.6523270010948181,0.9967485666275024
10,7,0.5524689555168152,0.17520585656166077,-0.1841026246547699,0.9952272772789001
10,8,0.3711436092853546,0.17608720064163208,-0.2640945315361023,0.9926809072494507
10,9,0.5071006417274475,0.20410650968551636,-0.5445640683174133,0.9970099329948425
10,10,0.4326670467853546,0.20585612952709198,-0.5759272575378418,0.9971404075622559
10,11,0.6909029483795166,0.2626219391822815,0.04304146766662598,0.9998111724853516
10,12,0.2488151341676712,0.2709003686904907,-0.10723482817411423,0.9997232556343079
10,13,0.8255642652511597,0.37835121154785156,-0.1591547429561615,0.9499521851539612
